code,nom,description,version,organisme,statut,secteur
ISO 1989:1985/Amd 2:1994,35.060 - Languages used in information technology,,1985,ISO,actif,Informatique & Technologies
ISO/IEC 10746-3:1996,35.080 - Software,,1996,ISO/IEC,actif,Informatique & Technologies
ISO/IEC/IEEE 8802-3:2017/FDAmd 10,35.110 - Networking,,2017,ISO/IEC,actif,Informatique & Technologies
ISO 8632-4:1987,35.140 - Computer graphics,,1987,ISO,actif,Informatique & Technologies
ISO/IEC 14576:1999,35.160 - Microprocessor systems,,1999,ISO/IEC,actif,Informatique & Technologies
ISO 9241-12:1998,35.180 - IT terminal and other peripheral equipment,,1998,ISO,actif,Informatique & Technologies
ISO 7929:1985,35.220.21 - Magnetic disks,,1985,ISO,actif,Informatique & Technologies
ISO/IEC 8441-2:1991,35.220.22 - Magnetic tapes,,1991,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15521:1998,35.220.23 - Cassettes and cartridges for magnetic tapes,,1998,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 13403:1995,35.220.30 - Optical storage devices,,1995,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 7811-2,35.240.15 - Identification cards. Chip cards. Biometrics,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 8613-9:1996,35.240.20 - IT applications in office work,,1996,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9541-1:1991/Amd 4:2009,"35.240.30 - IT applications in information, documentation and publishing",,1991,ISO/IEC,actif,Informatique & Technologies
ISO 9564-1:1991,35.240.40 - IT applications in banking,,1991,ISO,actif,Informatique & Technologies
ISO/TS 13399-60:2014,35.240.50 - IT applications in industry,,2014,ISO,actif,Informatique & Technologies
ISO 14533-2:2012,35.240.63 - IT applications in trade,,2012,ISO,actif,Informatique & Technologies
ISO/IEC 14543-5-21:2012,35.240.67 - IT applications in building and construction industry,,2012,ISO/IEC,actif,Informatique & Technologies
ISO 19109:2015,35.240.70 - IT applications in science,,2015,ISO,actif,Informatique & Technologies
ISO/IEEE 11073-10424:2016/Cor 1:2018,35.240.80 - IT applications in health care technology,,2016,ISO,actif,Informatique & Technologies
ISO/IEC 19796-1:2005,35.240.90 - IT applications in education,,2005,ISO/IEC,actif,Informatique & Technologies
ISO 11783-6:2018,35.240.99 - IT applications in other fields,,2018,ISO,actif,Informatique & Technologies
ISO/IEC 21118:2005,35.260 - Office machines,,2005,ISO/IEC,actif,Informatique & Technologies
ISO 1754:1974,37.040.10 - Photographic equipment. Projectors,,1974,ISO,actif,Informatique & Technologies
ISO 1007:2000,"37.040.20 - Photographic paper, films and plates. Cartridges",,2000,ISO,actif,Informatique & Technologies
ISO 3621:1976,37.040.30 - Photographic chemicals,,1976,ISO,actif,Informatique & Technologies
ISO 18932:2005,37.040.99 - Other standards related to photography,,2005,ISO,actif,Informatique & Technologies
ISO/R 891:1968,37.060.20 - Motion picture films. Cartridges,,1968,ISO,actif,Informatique & Technologies
ISO 4087:2005,37.080 - Document imaging applications,,2005,ISO,actif,Informatique & Technologies
ISO 12647-3:1998,37.100.01 - Graphic technology in general,,1998,ISO,actif,Informatique & Technologies
ISO/CD 12643-3,37.100.10 - Reproduction equipment,,,ISO,en cours,Informatique & Technologies
ISO/PAS 15339-1:2015,37.100.99 - Other standards related to graphic technology,,2015,ISO,actif,Informatique & Technologies
ISO/CD 11495,39.060 - Jewellery,,,ISO,en cours,Industrie & Mécanique
ISO 4141-3:1998,43.040.10 - Electrical and electronic equipment,,1998,ISO,actif,Transport & Automobile
ISO 11898-6:2013,43.040.15 - Car informatics. On board computer systems,,2013,ISO,actif,Transport & Automobile
ISO 8218:1989,"43.040.20 - Lighting, signalling and warning devices",,1989,ISO,actif,Transport & Automobile
ISO 4040:1997,43.040.30 - Indicating and control devices,,1997,ISO,actif,Transport & Automobile
ISO/CD 4209-2,"43.040.50 - Transmissions, suspensions",,,ISO,en cours,Transport & Automobile
ISO/AWI 13837,43.040.60 - Bodies and body components,,,ISO,en cours,Transport & Automobile
ISO/NP 9619,43.040.65 - Glazing and wiper systems,,,ISO,actif,Transport & Automobile
ISO 5422:1982,43.040.70 - Couplings,,1982,ISO,actif,Transport & Automobile
ISO/TR 13219:1995,43.040.80 - Crash protection and restraint systems,,1995,ISO,actif,Transport & Automobile
ISO/DIS 7975,43.100 - Passenger cars. Caravans and light trailers,,,ISO,en cours,Transport & Automobile
ISO 15118-3:2015,43.120 - Electric road vehicles,,2015,ISO,actif,Transport & Automobile
ISO 5751-3:2010,43.140 - Motorcycles and mopeds,,2010,ISO,actif,Transport & Automobile
ISO 6698:1989,43.150 - Cycles,,1989,ISO,actif,Transport & Automobile
ISO 8984-1:1993,"43.180 - Diagnostic, maintenance and test equipment",,1993,ISO,actif,Transport & Automobile
ISO 5572:1987,47.020.01 - General standards related to shipbuilding and marine structures,,1987,ISO,actif,Maritime
ISO 5778:1998,47.020.10 - Hulls and their structure elements,,1998,ISO,actif,Maritime
ISO 15749-1:2004,47.020.30 - Piping systems,,2004,ISO,actif,Maritime
ISO 6555:1981,47.020.50 - Deck equipment and installations,,1981,ISO,actif,Maritime
ISO 9876:2015,47.020.70 - Navigation and control equipment,,2015,ISO,actif,Maritime
ISO 16145-2:2012,47.020.99 - Other standards related to shipbuilding and marine structures,,2012,ISO,actif,Maritime
ISO 4146:1980,47.060 - Inland navigation vessels,,1980,ISO,actif,Maritime
ISO 8469:2013/NP Amd 1,47.080 - Small craft,,2013,ISO,actif,Maritime
ISO 1151-3:1989,49.020 - Aircraft and space vehicles in general,,1989,ISO,actif,Aéronautique & Espace
ISO 8168:2016,"49.030.20 - Bolts, screws, studs",,2016,ISO,actif,Aéronautique & Espace
ISO 7995:1985,49.030.30 - Nuts,,1985,ISO,actif,Aéronautique & Espace
ISO 10955:1999,49.035 - Components for aerospace construction,,1999,ISO,actif,Aéronautique & Espace
ISO 2032:1973,49.060 - Aerospace electric equipment and systems,,1973,ISO,actif,Aéronautique & Espace
ISO 3323:1976,49.080 - Aerospace fluid systems and components,,1976,ISO,actif,Aéronautique & Espace
ISO 11754:1994,49.140 - Space systems and operations,,1994,ISO,actif,Aéronautique & Espace
ISO 3266:1984,53.020.30 - Accessories for lifting equipment,,1984,ISO,actif,Industrie & Mécanique
ISO/R 434:1965,53.040.20 - Components for conveyors,,1965,ISO,actif,Industrie & Mécanique
ISO 3287:1978,53.060 - Industrial trucks,,1978,ISO,actif,Industrie & Mécanique
ISO 3457:1979,53.100 - Earth-moving machinery,,1979,ISO,actif,Industrie & Mécanique
ISO 14375:2018,55.020 - Packaging and distribution of goods in general,,2018,ISO,actif,Industrie & Mécanique
ISO 9058:2008,55.100 - Bottles. Pots. Jars,,2008,ISO,actif,Industrie & Mécanique
ISO/TR 11761:1992,55.120 - Cans. Tins. Tubes,,1992,ISO,actif,Industrie & Mécanique
ISO 1496-1:1990/Amd 4:2006,55.180.10 - General purpose containers,,1990,ISO,actif,Industrie & Mécanique
ISO/TR 12776:1995,55.180.20 - General purpose pallets,,1995,ISO,actif,Industrie & Mécanique
ISO 10327:2014,"55.180.30 - Air mode containers, pallets and nets",,2014,ISO,actif,Industrie & Mécanique
ISO 4178:1980,"55.180.40 - Complete, filled transport packages",,1980,ISO,actif,Industrie & Mécanique
ISO 105-A11:2012,59.080.01 - Textiles in general,,2012,ISO,actif,Industrie & Mécanique
ISO 6940:1984,59.080.30 - Textile fabrics,,1984,ISO,actif,Industrie & Mécanique
ISO 2411:2017,59.080.40 - Coated fabrics,,2017,ISO,actif,Industrie & Mécanique
ISO/DIS 2307,59.080.50 - Ropes,,,ISO,en cours,Industrie & Mécanique
ISO 10772:2012,59.080.70 - Geotextiles,,2012,ISO,actif,Industrie & Mécanique
ISO 3341:2000,59.100.10 - Textile glass materials,,2000,ISO,actif,Industrie & Mécanique
ISO 3914-3:1984,59.120.20 - Winding machines and equipment,,1984,ISO,actif,Industrie & Mécanique
ISO 3377-2:2016,59.140.30 - Leather and furs,,2016,ISO,actif,Industrie & Mécanique
ISO/TR 10652:1991,61.020 - Clothes,,1991,ISO,actif,Industrie & Mécanique
ISO/TS 16179:2012,61.060 - Footwear,,2012,ISO,actif,Industrie & Mécanique
ISO 6533:2012,65.060.80 - Forestry equipment,,2012,ISO,actif,Agriculture & Agroalimentaire
ISO 7851:1983,65.080 - Fertilizers,,1983,ISO,actif,Agriculture & Agroalimentaire
ISO 1750:1981/Amd 4:2008,65.100.01 - Pesticides and other agrochemicals in general,,1981,ISO,actif,Agriculture & Agroalimentaire
ISO 6496:1983,65.120 - Animal feeding stuffs,,1983,ISO,actif,Agriculture & Agroalimentaire
ISO 3406:1975,"65.160 - Tobacco, tobacco products and related equipment",,1975,ISO,actif,Agriculture & Agroalimentaire
ISO/TS 21098:2005,67.050 - General methods of tests and analysis for food products,,2005,ISO,actif,Agriculture & Agroalimentaire
ISO 4174:1980,"67.060 - Cereals, pulses and derived products",,1980,ISO,actif,Agriculture & Agroalimentaire
ISO 5517:1978,"67.080.01 - Fruits, vegetables and derived products in general",,1978,ISO,actif,Agriculture & Agroalimentaire
ISO 6662:1983,67.080.10 - Fruits and derived products,,1983,ISO,actif,Agriculture & Agroalimentaire
ISO 7561:1984,67.080.20 - Vegetables and derived products,,1984,ISO,actif,Agriculture & Agroalimentaire
ISO 8262-2:2005,67.100.01 - Milk and milk products in general,,2005,ISO,actif,Agriculture & Agroalimentaire
ISO 5536:2009,67.100.10 - Milk and processed milk products,,2009,ISO,actif,Agriculture & Agroalimentaire
ISO 8381:2008,67.100.99 - Other milk products,,2008,ISO,actif,Agriculture & Agroalimentaire
ISO 13720:2010,67.120.10 - Meat and meat products,,2010,ISO,actif,Agriculture & Agroalimentaire
ISO 9768:1990,67.140.10 - Tea,,1990,ISO,actif,Agriculture & Agroalimentaire
ISO 8455:1986,67.140.20 - Coffee and coffee substitutes,,1986,ISO,actif,Agriculture & Agroalimentaire
ISO 11214:1996,67.180.20 - Starch and derived products,,1996,ISO,actif,Agriculture & Agroalimentaire
ISO 3656:2002,67.200.10 - Animal and vegetable fats and oils,,2002,ISO,actif,Agriculture & Agroalimentaire
ISO 3099:1974,67.200.20 - Oilseeds,,1974,ISO,actif,Agriculture & Agroalimentaire
ISO 972:1997,67.220.10 - Spices and condiments,,1997,ISO,actif,Agriculture & Agroalimentaire
ISO 18188:2016,67.250 - Materials and articles in contact with foodstuffs,,2016,ISO,actif,Agriculture & Agroalimentaire
ISO 16657:2006,67.260 - Plants and equipment for the food industry,,2006,ISO,actif,Agriculture & Agroalimentaire
ISO 4800:1998,71.040.20 - Laboratory ware and related apparatus,,1998,ISO,actif,Chimie & Matériaux
ISO/TR 10989:2009,71.040.30 - Chemical reagents,,2009,ISO,actif,Chimie & Matériaux
ISO 6145-1:2003,71.040.40 - Chemical analysis,,2003,ISO,actif,Chimie & Matériaux
ISO 1843-1:1977,71.080.60 - Alcohols. Ethers,,1977,ISO,actif,Chimie & Matériaux
ISO 2514:1974,71.080.80 - Aldehydes and ketones,,1974,ISO,actif,Chimie & Matériaux
ISO 2961:1974,71.100.10 - Materials for aluminium production,,1974,ISO,actif,Chimie & Matériaux
ISO 13338:1995,71.100.20 - Gases for industrial application,,1995,ISO,actif,Chimie & Matériaux
ISO 1066:1975,71.100.40 - Surface active agents,,1975,ISO,actif,Chimie & Matériaux
ISO 875:1981,71.100.60 - Essential oils,,1981,ISO,actif,Chimie & Matériaux
ISO 8875:1992,73.080 - Non-metalliferous minerals,,1992,ISO,actif,Énergie & Ressources
ISO 10098:1992,73.100.30 - Equipment for drilling and mine excavation,,1992,ISO,actif,Énergie & Ressources
ISO 14315:1997,73.120 - Equipment for processing of minerals,,1997,ISO,actif,Énergie & Ressources
ISO/TS 15926-4:2007,75.020 - Extraction and processing of petroleum and natural gas,,2007,ISO,actif,Énergie & Ressources
ISO 6975:1997,75.060 - Natural gas,,1997,ISO,actif,Énergie & Ressources
ISO 2719:1988,75.080 - Petroleum products in general,,1988,ISO,actif,Énergie & Ressources
ISO 6617:1994,"75.100 - Lubricants, industrial oils and related products",,1994,ISO,actif,Énergie & Ressources
ISO 9128:1987,75.120 - Hydraulic fluids,,1987,ISO,actif,Énergie & Ressources
ISO 601:1981,75.160.10 - Solid fuels,,1981,ISO,actif,Énergie & Ressources
ISO 5163:2014,75.160.20 - Liquid fuels,,2014,ISO,actif,Énergie & Ressources
ISO 10416:2002,"75.180.10 - Exploratory, drilling and extraction equipment",,2002,ISO,actif,Énergie & Ressources
ISO 6578:1991,75.180.30 - Volumetric equipment and measurements,,1991,ISO,actif,Énergie & Ressources
ISO 4437-3:2014,75.200 - Petroleum products and natural gas handling equipment,,2014,ISO,actif,Énergie & Ressources
ISO 148-3:2016,77.040.10 - Mechanical testing of metals,,2016,ISO,actif,Chimie & Matériaux
ISO 9598:1989,77.040.20 - Non-destructive testing of metals,,1989,ISO,actif,Chimie & Matériaux
ISO/TR 4745:1978,77.040.99 - Other methods of testing of metals,,1978,ISO,actif,Chimie & Matériaux
ISO 7539-11:2013,77.060 - Corrosion of metals,,2013,ISO,actif,Chimie & Matériaux
ISO 7373:1987,77.100 - Ferroalloys,,1987,ISO,actif,Chimie & Matériaux
ISO 3980:1977,77.120.10 - Aluminium and aluminium alloys,,1977,ISO,actif,Chimie & Matériaux
ISO 8287:2011,77.120.20 - Magnesium and magnesium alloys,,2011,ISO,actif,Chimie & Matériaux
ISO 4742:1984,77.120.30 - Copper and copper alloys,,1984,ISO,actif,Chimie & Matériaux
ISO 9389:1989,"77.120.40 - Nickel, chromium and their alloys",,1989,ISO,actif,Chimie & Matériaux
ISO 3817:1976,"77.120.60 - Lead, zinc, tin and their alloys",,1976,ISO,actif,Chimie & Matériaux
ISO 9328-3:2011,77.140.30 - Steels for pressure purposes,,2011,ISO,actif,Chimie & Matériaux
ISO 4345:1988,"77.140.65 - Steel wire, wire ropes and link chains",,1988,ISO,actif,Chimie & Matériaux
ISO 6361-1:2011,77.150.10 - Aluminium products,,2011,ISO,actif,Chimie & Matériaux
ISO 1634:1974,77.150.30 - Copper products,,1974,ISO,actif,Chimie & Matériaux
ISO 3369:2006,77.160 - Powder metallurgy,,2006,ISO,actif,Chimie & Matériaux
ISO 4470:1981,"79.040 - Wood, sawlogs and sawn timber",,1981,ISO,actif,Industrie & Mécanique
ISO 18775:2008,79.060.01 - Wood-based panels in general,,2008,ISO,actif,Industrie & Mécanique
ISO 12466-1:2007/Amd 1:2013,79.060.10 - Plywood,,2007,ISO,actif,Industrie & Mécanique
ISO 27769-1:2009,79.060.20 - Fibre and particle boards,,2009,ISO,actif,Industrie & Mécanique
ISO 2077:1979,79.100 - Cork and cork products,,1979,ISO,actif,Industrie & Mécanique
ISO 9375:1989,79.120.10 - Woodworking machines,,1989,ISO,actif,Industrie & Mécanique
ISO 10136-6:1993,81.040.01 - Glass in general,,1993,ISO,actif,Chimie & Matériaux
ISO 12543-2:2004,81.040.20 - Glass in building,,2004,ISO,actif,Chimie & Matériaux
ISO 15490:2000,81.060.30 - Advanced ceramics,,2000,ISO,actif,Chimie & Matériaux
ISO 2478:1973,81.080 - Refractories,,1973,ISO,actif,Chimie & Matériaux
ISO 126:2005,83.040.10 - Latex and raw rubber,,2005,ISO,actif,Chimie & Matériaux
ISO 1437:1975,83.040.20 - Rubber compounding ingredients,,1975,ISO,actif,Chimie & Matériaux
ISO 48:2007,83.060 - Rubber,,2007,ISO,actif,Chimie & Matériaux
ISO 1856:2000,83.100 - Cellular materials,,2000,ISO,actif,Chimie & Matériaux
ISO 3597-3:2003,83.120 - Reinforced plastics,,2003,ISO,actif,Chimie & Matériaux
ISO 9413:2012/Amd 1:2012,83.160.01 - Tyres in general,,2012,ISO,actif,Chimie & Matériaux
ISO 4251-5:1992/Amd 1:1998,83.160.30 - Tyres for agricultural machinery,,1992,ISO,actif,Chimie & Matériaux
ISO 9653:1991,83.180 - Adhesives,,1991,ISO,actif,Chimie & Matériaux
ISO 801-3:1994,85.040 - Pulps,,1994,ISO,actif,Industrie & Mécanique
ISO 535:1976,85.060 - Paper and board,,1976,ISO,actif,Industrie & Mécanique
ISO 1520:1999,87.040 - Paints and varnishes,,1999,ISO,actif,Chimie & Matériaux
ISO/DIS 787-14,87.060.10 - Pigments and extenders,,,ISO,en cours,Chimie & Matériaux
ISO 4625:1980,87.060.20 - Binders,,1980,ISO,actif,Chimie & Matériaux
ISO 2846-2:2007,87.080 - Inks. Printing inks,,2007,ISO,actif,Chimie & Matériaux
ISO 13153:2012,91.040.01 - Buildings in general,,2012,ISO,actif,Construction & BTP
ISO 8270:1985,91.060.50 - Doors and windows,,1985,ISO,actif,Construction & BTP
ISO 13910:2005,91.080.20 - Timber structures,,2005,ISO,actif,Construction & BTP
ISO/TR 12662:1997,91.080.40 - Concrete structures,,1997,ISO,actif,Construction & BTP
ISO 10545-13:2016,91.100.23 - Ceramic tiles,,2016,ISO,actif,Construction & BTP
ISO 4109:1980,91.100.30 - Concrete and concrete products,,1980,ISO,actif,Construction & BTP
ISO 4488:1979,91.100.40 - Products in fibre-reinforced cement,,1979,ISO,actif,Construction & BTP
ISO 8394-2:2010,91.100.50 - Binders. Sealing materials,,2010,ISO,actif,Construction & BTP
ISO 11561:1999,91.100.60 - Thermal and sound insulating materials,,1999,ISO,actif,Construction & BTP
ISO 10211:2017,91.120.10 - Thermal insulation of buildings,,2017,ISO,actif,Construction & BTP
ISO 140-16:2006,91.120.20 - Acoustics in building. Sound insulation,,2006,ISO,actif,Construction & BTP
ISO 16170:2016,91.140.30 - Ventilation and air-conditioning systems,,2016,ISO,actif,Construction & BTP
ISO 4064-2:1978/Add 1:1983,91.140.60 - Water supply systems,,1978,ISO,actif,Construction & BTP
ISO 7682:2003,91.140.80 - Drainage systems,,2003,ISO,actif,Construction & BTP
ISO/PRF TS 8100-21,91.140.90 - Lifts. Escalators,,,ISO,actif,Construction & BTP
ISO 12491:1997,91.200 - Construction technology,,1997,ISO,actif,Construction & BTP
ISO 21573-1:2006,91.220 - Construction equipment,,2006,ISO,actif,Construction & BTP
ISO/TS 17892-6:2004,93.020 - Earthworks. Excavations. Foundation construction. Underground works,,2004,ISO,actif,Construction & BTP
ISO 6992:1986,93.025 - External water conveyance systems,,1986,ISO,actif,Construction & BTP
ISO 11297-3:2013,93.030 - External sewage systems,,2013,ISO,actif,Construction & BTP
ISO 10472-4:1997,97.060 - Laundry appliances,,1997,ISO,actif,Industrie & Mécanique
ISO 7617-3:1988,97.140 - Furniture,,1988,ISO,actif,Industrie & Mécanique
ISO 3415:1986,97.150 - Floor coverings,,1986,ISO,actif,Industrie & Mécanique
ISO 28888:2013,97.170 - Body care equipment,,2013,ISO,actif,Industrie & Mécanique
ISO 27668-1:2009,97.180 - Miscellaneous domestic and commercial equipment,,2009,ISO,actif,Industrie & Mécanique
ISO 8124-6:2014,97.200.50 - Toys,,2014,ISO,actif,Industrie & Mécanique
ISO 16642:2003,01.020 - Terminology (principles and coordination),,2003,ISO,actif,Services & Management
ISO 6107-4:1993,01.040.13 - Environment. Health protection. Safety (Vocabularies),,1993,ISO,actif,Services & Management
ISO 4378-3:2009,01.040.21 - Mechanical systems and components for general use (Vocabularies),,2009,ISO,actif,Services & Management
